STATE,ST_CASE,PERMVIT,COUNTY,CITY,DAY,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,ROUTE,TWAY_ID,TWAY_ID2,MILEPT,LATITUDE,LONGITUD,SP_JUR,NOT_HOUR,NOT_MIN,ARR_HOUR,ARR_MIN,HOSP_HR,HOSP_MN,DRUNK_DR
6,62772,2,37,804,26,12,2015,7,5,15,6,WASHINGTON BL,GARFIELD AVE,0,34.00041389,-118.1327944,0,99,99,99,99,99,99,0
6,62773,2,39,2050,25,4,2015,7,13,45,6,OLIVE AVE,,0,36.95278333,-120.0515167,0,99,99,99,99,99,99,0
6,62774,1,85,3340,28,10,2015,4,15,11,6,KING RD,,0,37.36536944,-121.8714889,0,99,99,99,99,99,99,0
6,62775,1,65,9997,27,2,2015,6,9,30,6,SIERRA AVE,30TH ST,0,34.01393611,-117.4193611,0,99,99,99,99,99,99,1
6,62776,1,95,0,16,5,2015,7,5,7,4,CR-SPARKLING LN,TREMONT RD,0,38.49616944,-121.7948667,0,99,99,99,99,88,88,0
6,62777,1,19,0,1,8,2015,7,99,99,4,CR-NORTH AVE,,0,36.69137778,-119.9920389,0,99,99,99,99,88,88,0
6,62778,1,59,1713,8,2,2015,1,9,47,6,LOOP ROAD W,,0,33.67576944,-117.8432917,0,99,99,99,99,99,99,0
6,62779,3,111,0,10,11,2015,3,16,0,4,CR-PLEASANT VALLEY RD,CR-HAILES RD,0,34.17495,-119.1248917,0,99,99,99,99,99,99,0
6,62780,2,37,1840,28,11,2015,7,17,34,6,SIERRA HWY,AVENUE G,0,34.73336667,-118.1422083,0,99,99,99,99,99,99,0
6,62781,2,37,1980,3,12,2015,5,17,20,6,ROSCOE BLVD,,0,34.22023056,-118.5731556,0,99,99,99,99,99,99,0
6,62782,1,47,2150,7,12,2015,2,15,23,6,E 21ST ST,,0,37.30258056,-120.4732556,0,99,99,99,99,99,99,0
6,62783,1,37,1980,19,12,2015,7,8,35,6,RIVERSIDE DR,RHODES AVE,0,34.15761944,-118.403125,0,99,99,99,99,99,99,0
6,62784,1,37,3720,27,6,2015,7,13,41,3,SR-110,,99998,34.1201,-118.1470083,0,99,99,99,99,99,99,0
6,62785,1,37,1980,21,6,2015,1,4,30,6,BRAND BL,,0,34.27236667,-118.4523361,0,99,99,99,99,99,99,1
6,62786,3,13,0,1,11,2015,1,2,50,4,CR-FRANKLIN CYN RD,,0,38.00040556,-122.1672583,0,99,99,99,99,99,99,0
6,62787,1,85,1420,4,9,2015,6,23,3,6,CHURCH ST,GURRIES DR,0,37.01494722,-121.5751472,0,99,99,99,99,99,99,0
6,62788,1,77,3770,12,10,2015,2,16,58,6,MONTEREY AVE,DWIGHT WY,0,37.97515278,-121.3072417,0,99,99,99,99,99,99,0
6,62789,3,77,3770,20,3,2015,6,21,51,6,CALIFORNIA ST,,0,37.92558889,-121.2764167,0,99,99,99,99,99,99,1
6,62790,2,67,712,16,10,2015,6,19,7,6,SYLVAN RD,,0,38.69413889,-121.2903333,0,99,99,99,99,88,88,0
6,62791,1,73,1876,7,3,2015,7,19,43,6,MASSACHUSETTS AVE,,0,32.73219444,-117.0429694,0,99,99,99,99,88,88,0
6,62792,2,59,9997,25,12,2015,6,19,15,6,EL TORO RD,GLENMEADOWS DR,0,33.65808611,-117.6567028,0,99,99,99,99,99,99,2
6,62793,2,33,0,22,5,2015,6,22,0,4,CR-PARK WY,,0,39.07731944,-122.9108111,0,99,99,99,99,99,99,1
6,62794,1,75,3290,23,5,2015,7,23,40,6,10TH ST,,0,37.77506944,-122.4156472,0,99,99,99,99,99,99,0
6,62795,1,65,3851,29,9,2015,3,5,5,6,RANCHO VISTA RD,,0,33.50156389,-117.1349333,0,99,99,99,99,88,88,0
6,62796,2,83,0,18,3,2015,4,15,45,4,CR-OCEAN AVE,FLORADALE AVE,0,34.63986111,-120.4931111,0,99,99,99,99,99,99,0
6,62797,5,53,0,21,6,2015,1,22,15,4,CR-HALL RD,,0,36.86593611,-121.7371278,0,99,99,99,99,99,99,2
6,62798,1,59,3760,13,12,2015,1,1,20,6,BEACH BL,,0,33.79161667,-117.9930417,0,99,99,99,99,88,88,0
6,62799,1,37,2020,13,3,2015,6,20,52,6,LONG BEACH BL,,0,33.91150278,-118.2089917,0,99,99,99,99,99,99,0
6,62800,6,67,0,17,10,2015,7,4,15,3,SR-99,,168,38.46393333,-121.4140889,0,99,99,99,99,99,99,1
6,62801,1,71,3000,13,9,2015,1,21,3,6,N CACTUS AVE,WEST ROSEWOOD ST,0,34.11035833,-117.3835,0,99,99,99,99,99,99,0
6,62802,1,29,4080,1,6,2015,2,5,2,6,WASCO AVE,,0,35.58421667,-119.331575,0,99,99,99,99,88,88,0
6,62803,5,71,3970,14,1,2015,4,7,55,6,TWENTYNINE PALMS HWY,UTAH TRL,0,34.13576389,-116.0366778,0,99,99,99,99,99,99,0
6,62804,2,37,2240,6,6,2015,7,17,32,6,N MONTEBELLO BL,LA MERCED AVE,0,34.02245556,-118.1043972,0,99,99,99,99,99,99,0
6,62805,1,81,2140,19,12,2015,7,6,43,6,SAND HILL ROAD,SANTA CRUZ AVE,0,37.42577222,-122.192325,0,99,99,99,99,88,88,0
6,62806,1,95,4010,28,12,2015,2,5,1,6,ALAMO DR,BUTCHER RD,0,38.34355,-121.9957,0,99,99,99,99,99,99,0
6,62807,1,71,4040,2,4,2015,5,22,23,6,VILLAGE DR,,0,34.54182222,-117.3203056,0,99,99,99,99,88,88,1
6,62808,1,59,2560,18,5,2015,2,22,21,6,KATELLA AVE,,0,33.80921111,-117.8361694,0,99,99,99,99,99,99,0
6,62809,1,29,240,26,6,2015,6,2,40,6,PANORAMA DR,,0,35.41279167,-118.9675222,0,99,99,99,99,99,99,0
6,62810,1,33,0,9,6,2015,3,6,15,3,SR-20,,99998,39.12306389,-122.8575861,0,99,99,99,99,88,88,0
6,62811,1,37,2240,8,7,2015,4,21,57,6,W WHITTIER BLVD,BLUFF RD,0,34.0085,-118.1007361,0,99,99,99,99,99,99,0
6,62812,4,1,2480,27,11,2015,6,0,25,1,I-580,,364,37.75405833,-122.1509694,0,99,99,99,99,99,99,0
6,62813,2,59,2560,20,7,2015,2,21,58,6,CHAPMAN AVE,,0,33.78788889,-117.8710361,0,99,99,99,99,88,88,1
6,62814,2,37,2240,17,7,2015,6,20,52,6,VIA CAMPO CIR,,0,34.03335,-118.1213944,0,99,99,99,99,88,88,0
6,62815,3,59,3420,3,8,2015,2,12,42,6,BRISTOL ST,SAINT ANDREW PLACE,0,33.72313333,-117.8852194,0,99,99,99,99,99,99,1
6,62816,6,37,1980,22,11,2015,1,0,30,6,NORMANDIE AVE,,0,33.98896944,-118.3001722,0,99,99,99,99,99,99,0
6,62817,6,65,2278,14,8,2015,6,6,35,6,PIGEON PASS ROAD,TIFFANY LANE,0,33.95765833,-117.26145,0,99,99,99,99,99,99,0
6,62819,2,37,350,25,8,2015,3,22,56,6,NORTH CRESCENT DRIVE,,0,34.07077778,-118.3993583,0,99,99,99,99,99,99,0
6,62820,1,85,3340,4,9,2015,6,6,42,6,TRADE ZONE BL.,LUNDY AVE,0,37.40342222,-121.8911222,0,99,99,99,99,88,88,0
6,62821,1,65,2278,10,9,2015,5,19,0,6,HIGHWOOD ST,GREENFIELD ST,0,33.88151389,-117.229575,0,99,99,99,99,99,99,0
6,62822,3,59,3760,15,11,2015,1,14,55,6,CERRITOS AVE,FERN AVE,0,33.81033056,-117.9888806,0,99,99,99,99,99,99,0
6,62823,2,71,3970,23,10,2015,6,11,49,6,ADOBE ROAD,MANANA DRIVE,0,34.15260556,-116.0541833,0,99,99,99,99,99,99,0
6,62824,1,37,2870,14,10,2015,4,4,58,6,HOLT AVE,NEW YORK DR,0,34.06161389,-117.7817833,0,99,99,99,99,88,88,0
6,62825,1,1,2480,7,11,2015,7,2,5,1,I-580 RAMP,,391,37.78171667,-122.1742583,0,99,99,99,99,88,88,1
6,62826,2,1,1560,6,12,2015,1,11,13,6,W JACKSON ST,,0,37.65178889,-122.0902778,0,99,99,99,99,88,88,0
6,62827,1,59,3760,5,11,2015,5,99,99,6,BEACH BLVD,,0,33.79178889,-117.9928806,0,99,99,99,99,88,88,0
6,62828,4,65,3320,17,10,2015,7,11,50,6,RAMONA EXPY,LAKE PARK DR,0,33.78438611,-116.9373361,0,99,99,99,99,99,99,0
6,62829,3,73,2510,11,11,2015,4,20,20,6,VISTA WAY,,0,33.18136111,-117.3439861,0,99,99,99,99,99,99,0
6,62830,1,29,240,17,11,2015,3,17,40,6,WILSON RD,,0,35.33221389,-119.0369611,0,99,99,99,99,88,88,0
6,62831,2,37,1870,7,5,2015,5,20,14,6,BASELINE RD,FRUIT ST,0,34.12162222,-117.7616528,0,99,99,99,99,99,99,0
6,62832,1,13,0,12,11,2015,5,19,19,4,CR-KIRKER PASS RD,,0,37.96847222,-121.92525,0,99,99,99,99,99,99,0
6,62833,2,37,1980,20,11,2015,6,12,12,3,SR-118,,99998,34.27221944,-118.5560389,0,99,99,99,99,99,99,0
6,62834,3,31,1880,7,7,2015,3,21,25,6,S 19TH AVE,SR-198 OFF RAMP,0,36.28781667,-119.7988778,0,99,99,99,99,99,99,0
6,62835,4,59,1380,20,11,2015,6,17,32,6,ORANGETHORPE AVE,,0,33.85913889,-117.9711028,0,99,99,99,99,99,99,0
6,62836,3,59,3351,2,10,2015,6,22,10,6,DEL OBISPO,PASEO CAROLINA,0,33.49779167,-117.6691083,0,99,99,99,99,99,99,0
6,62837,5,71,3,24,9,2015,5,21,27,2,US-395,,99998,34.54011944,-117.3993722,0,99,99,99,99,88,88,1
6,62838,2,113,0,30,11,2015,2,22,34,1,I-5,,264,38.89253611,-121.9780722,0,99,99,99,99,99,99,0
6,62839,3,67,0,25,11,2015,4,18,10,3,SR-160,,79,38.19241111,-121.571825,0,99,99,99,99,99,99,0
6,62840,3,85,3340,7,12,2015,2,9,14,6,SILVER CRK VLY RD,,0,37.25920278,-121.7849639,0,99,99,99,99,88,88,0
6,62841,1,85,3340,22,12,2015,3,17,43,6,BASCOM AVE,PAMLAR AVE,0,37.29924722,-121.9317278,0,99,99,99,99,99,99,0
6,62842,7,19,0,17,12,2015,5,17,25,4,CR-CLARKSON AVE,,0,36.50437778,-119.5783972,0,99,99,99,99,99,99,0
6,62843,1,85,3340,23,12,2015,4,21,40,6,LUNDY AVE,MURPHY RD,0,37.38725556,-121.8860917,0,99,99,99,99,99,99,0
6,62844,2,1,1560,28,12,2015,2,18,38,6,HESPERIAN BLVD,TAHOE AVE,0,37.62001667,-122.0901056,0,99,99,99,99,99,99,0
6,62845,1,25,520,6,2,2015,6,19,53,6,BIRCH STREET,,0,32.67906944,-115.4968444,0,99,99,99,99,99,99,0
6,62846,1,85,3340,21,11,2015,7,19,42,6,MONTEREY RD,MONTECITO VISTA DR,0,37.29264444,-121.8506194,0,99,99,99,99,99,99,0
6,62847,3,37,1980,19,11,2015,5,23,45,3,SR-47,,99998,33.75454444,-118.2502222,0,99,99,99,99,88,88,0
6,62848,2,89,0,11,2,2015,4,10,16,3,SR-273,THOMAS RD,99998,40.48895833,-122.3578917,0,99,99,99,99,99,99,0
6,62849,1,77,3770,24,12,2015,5,3,13,6,SWAIN RD,BREA AVE,0,38.00651111,-121.3112972,0,99,99,99,99,99,99,1
6,62850,5,71,2922,26,12,2015,7,11,32,6,HAVEN AVE,FOOTHILL BLVD,0,34.10595,-117.5757472,0,99,99,99,99,99,99,0
6,62851,1,81,970,16,4,2015,5,10,0,1,I-280 RAMP,,99998,37.70687778,-122.4707583,0,99,99,99,99,88,88,0
6,62852,1,99,2710,16,5,2015,7,1,45,6,SPERRY AVE,,0,37.46447222,-121.1406056,0,99,99,99,99,88,88,1
6,62853,3,71,1603,25,12,2015,6,21,7,6,ESCONDIDO AVE,,0,34.41850556,-117.3729222,0,99,99,99,99,99,99,1
6,62854,1,77,1865,20,12,2015,1,15,23,6,S MANTHEY RD,,0,37.786375,-121.3062917,0,99,99,99,99,88,88,0
6,62855,1,59,3760,26,11,2015,5,0,29,6,SARATOGA AVE,GARDEN GROVE BL,0,33.77397222,-117.9925583,0,99,99,99,99,88,88,0
6,62856,1,71,4291,18,9,2015,6,3,33,3,SR-62,SAGE AVE,99998,34.12090556,-116.4222972,0,99,99,99,99,88,88,0
6,62857,1,59,2560,27,9,2015,1,18,7,6,CHAPMAN AVE,FLOWER ST,0,33.78790833,-117.8771361,0,99,99,99,99,99,99,0
6,62858,3,65,2935,15,3,2015,1,0,40,6,RAMON RD,,0,33.81631944,-116.4078056,0,99,99,99,99,99,99,1
6,62859,3,37,1980,18,4,2015,7,22,5,3,SR-110,,288,34.10871667,-118.1852861,0,99,99,99,99,99,99,1
6,62860,3,67,3150,17,5,2015,1,23,58,2,US-50,,0,38.56821389,-121.510675,0,99,99,99,99,99,99,1
6,62861,2,71,3000,1,9,2015,3,9,25,6,BASELINE RD,EUCALYPTUS AVE,0,34.12145,-117.3572889,0,99,99,99,99,99,99,0
6,62862,1,103,0,4,6,2015,5,13,30,4,CR-PASKENTA RD,,0,39.92040833,-122.4404139,0,99,99,99,99,99,99,0
6,62863,1,59,4130,6,6,2015,7,14,8,6,BOLSA AVE,WARD ST,0,33.74499444,-117.9461806,0,99,99,99,99,99,99,0
6,62864,1,71,3,20,6,2015,7,20,25,2,US-395,CHAMBERLAINE WY,99998,34.58648889,-117.4147194,0,99,99,99,99,88,88,0
6,62865,1,19,1370,6,6,2015,7,15,20,3,SR-99,,284,36.80919444,-119.8879417,0,99,99,99,99,99,99,0
6,62866,1,111,2620,22,1,2015,5,6,28,6,J ST,,0,34.17993889,-119.1862444,0,99,99,99,99,88,88,0
6,62867,1,71,0,9,6,2015,3,20,51,4,CR-VALLEY BLVD,,0,34.07047778,-117.3932,0,99,99,99,99,99,99,0
6,62868,1,93,0,26,6,2015,6,23,40,4,CR-GAZELLE CALLAHAN RD,,0,41.35123333,-122.7436444,0,99,99,99,99,88,88,0
6,62869,1,5,0,18,9,2015,6,19,32,4,CR-SHENANDOAH RD,,0,38.50500833,-120.8256861,0,99,99,99,99,99,99,1
6,62870,3,77,0,31,7,2015,6,15,5,1,I-5,,449,38.20695833,-121.4174417,0,88,88,88,88,88,88,0
6,62871,3,53,0,4,8,2015,3,19,12,3,SR-183,,73,36.73940556,-121.7384722,0,99,99,99,99,88,88,1
6,62872,1,13,3400,5,4,2015,1,5,51,1,I-80,,44,37.95603056,-122.3300611,0,99,99,99,99,88,88,1
6,62873,2,85,3340,12,9,2015,7,0,10,6,METCALF RD,,0,37.23754722,-121.7269556,0,99,99,99,99,99,99,1
6,62874,2,97,3089,18,2,2015,4,19,46,2,US-101,,148,38.36201111,-122.7127306,0,99,99,99,99,99,99,0
6,62875,1,37,4120,11,12,2015,6,18,57,6,CAMERON AVE,,0,34.06088056,-117.8877194,0,99,99,99,99,88,88,0
6,62876,3,37,0,27,8,2015,5,10,50,4,CR-WHITTIER BLVD,CR-ARIZONA AVE,0,34.02247222,-118.1670889,0,99,99,99,99,99,99,0
6,62877,2,55,75,24,10,2015,7,23,30,3,SR-29,EUCALYPTUS DR,17,38.18098611,-122.2550833,0,99,99,99,99,99,99,1
6,62878,1,73,1080,5,10,2015,2,22,24,6,BALLANTYNE STREET,,0,32.79569722,-116.95725,0,99,99,99,99,99,99,0
6,62879,4,31,0,3,11,2015,3,8,52,4,CR-22ND AVE,CR-GRANGEVILLE BLVD,0,36.343975,-119.8512833,0,99,99,99,99,99,99,0
6,62880,3,37,3270,5,12,2015,7,5,15,3,SR-210,,451,34.11998611,-117.8138361,0,99,99,99,99,88,88,1
6,62881,1,13,2790,20,11,2015,6,17,24,6,RAILROAD AVE,EL DORADO DR,0,38.00461667,-121.8939833,0,99,99,99,99,88,88,0
6,62882,1,37,1980,15,12,2015,3,7,15,6,FIGUEROA ST,AVENUE 60,0,34.11138889,-118.1891111,0,99,99,99,99,88,88,0
6,62883,3,107,0,25,12,2015,6,1,10,4,CR-ROAD 56,,0,36.51419444,-119.4487056,0,99,99,99,99,88,88,0
6,62884,3,85,3340,4,12,2015,6,18,45,1,I-280 RAMP,,59,37.31769722,-121.9354278,0,99,99,99,99,88,88,0
6,62885,2,13,110,25,12,2015,6,10,57,3,SR-4,,271,37.9985,-121.8183694,0,99,99,99,99,99,99,0
6,62886,6,85,3340,19,12,2015,7,1,33,2,US-101,,199,37.17603889,-121.6771417,0,99,99,99,99,99,99,1
6,62887,3,59,4130,1,1,2015,5,17,37,6,BEACH BLVD,BISHOP AVE,0,33.73753056,-117.9892889,0,99,99,99,99,99,99,0
6,62888,2,85,3340,18,11,2015,4,3,57,1,I-280 RAMP,,99998,37.31638333,-121.9514917,0,99,99,99,99,99,99,0
6,62889,4,65,2278,1,10,2015,5,13,25,6,PERRIS BLVD,,0,33.87984167,-117.2262028,0,99,99,99,99,99,99,0
6,62890,1,67,712,23,11,2015,2,21,12,6,AUBURN BLVD,SYCAMORE DR,0,38.70476111,-121.2903611,0,99,99,99,99,99,99,0
6,62891,2,59,0,25,8,2015,3,21,22,4,CR-BREA BL,,0,33.94089167,-117.882475,0,99,99,99,99,99,99,1
6,62892,1,59,3420,8,8,2015,7,2,28,1,I-5,,317,33.75556944,-117.8539694,0,99,99,99,99,99,99,0
6,62893,1,37,1110,31,7,2015,6,0,10,6,DURFEE AVE,FINEVIEW ST,0,34.04828611,-118.0267944,0,99,99,99,99,99,99,0
6,62894,1,65,9997,25,12,2015,6,23,7,3,SR-60 RAMP,,8,34.021375,-117.5468222,0,99,99,99,99,88,88,0
6,62895,1,89,2950,1,11,2015,1,21,39,3,SR-273,BUENAVENTURA BLVD,145,40.55455,-122.3881389,0,99,99,99,99,88,88,0
6,62896,1,13,110,22,12,2015,3,6,30,6,LONE TREE WY,DAVISON DR,0,37.98492222,-121.8059417,0,99,99,99,99,99,99,0
6,62897,1,67,0,14,12,2015,2,4,3,6,ELKHORN BLVD,,0,38.69084444,-121.4176083,0,99,99,99,99,88,88,0
6,62898,3,71,0,17,1,2015,7,16,50,3,SR-58,US-395,99999,34.99234444,-117.5415611,9,99,99,99,99,99,99,0
6,62899,5,83,0,3,7,2015,6,1,21,3,SR-1,,99999,34.54159722,-120.3543528,9,99,99,99,99,99,99,1
6,62900,3,85,2311,6,8,2015,5,8,55,9,US-101,,99999,37.40607778,-122.05875,9,99,99,99,99,88,88,0
6,62901,2,99,2200,16,8,2015,1,1,59,9,EL VISTA,HADDON AVE,99999,37.64169167,-120.9571889,9,99,99,99,99,99,99,2
6,62902,2,109,0,21,9,2015,2,16,40,3,SR-108,,99999,38.1232,-120.1117278,9,99,99,99,99,99,99,0
6,62903,2,89,2950,29,9,2015,3,5,51,9,HIGHWAY 273,,99999,40.53930278,-122.3852278,9,99,99,99,99,99,99,1
6,62904,2,13,110,3,2,2015,3,19,52,9,E 13TH ST,,99999,38.00766389,-121.7886889,9,99,99,99,99,99,99,1
6,62905,1,53,1760,25,11,2015,4,6,13,6,S 3RD ST,DIVISION ST,0,36.20899167,-121.1231472,0,99,99,99,99,99,99,0
6,62906,2,85,3340,13,3,2015,6,18,22,6,NEWHALL ST,,0,37.33771667,-121.9435722,0,99,99,99,99,99,99,0
6,62907,1,29,240,26,8,2015,4,19,0,6,ASHE RD,,0,35.29615278,-119.0747444,0,99,99,99,99,99,99,1
6,62908,2,85,3340,20,3,2015,6,7,16,6,JACKSON ST,9TH ST,0,37.35093056,-121.8901417,0,99,99,99,99,99,99,0
6,62909,2,13,110,14,12,2015,2,14,43,6,E 18TH ST,,0,38.00492778,-121.7734639,0,99,99,99,99,99,99,0
6,62910,5,37,2700,31,12,2015,5,18,57,1,I-710,,318,34.1379,-118.15515,0,99,99,99,99,99,99,0
6,62911,2,37,1980,17,12,2015,5,23,1,1,I-5 RAMP,,0,34.08759722,-118.2348472,0,99,99,99,99,88,88,0
6,62912,3,37,0,23,12,2015,4,15,50,4,CR-WEST EL SEGUNDO BLVD,CR-RAYMOND AVE,0,33.91643889,-118.2982028,0,99,99,99,99,99,99,0
6,62913,8,71,2550,31,12,2015,5,19,0,1,I-10,VINEYARD A VE,61,34.06967778,-117.6109778,0,99,99,99,99,99,99,0
6,62914,2,85,3340,7,7,2015,3,5,52,6,SARATOGA AVE,,0,37.31119167,-121.97725,0,99,99,99,99,99,99,0
6,62915,1,83,3460,15,12,2015,3,11,25,6,COOK ST,,0,34.94961944,-120.4546528,0,99,99,99,99,88,88,0
6,62916,1,83,472,7,12,2015,2,18,55,3,SR-246,LA LATA DR,99998,34.615925,-120.1998472,0,99,99,99,99,88,88,0
6,62917,5,85,3340,9,4,2015,5,12,53,6,LOS GATOS-ALAMADEN RD,LEIGH AVE,0,37.24345,-121.9226833,0,99,99,99,99,99,99,0
6,62918,2,37,1980,23,9,2015,4,23,40,1,I-5,,99998,34.11735,-118.2693806,0,99,99,99,99,88,88,0
6,62919,5,85,3340,21,5,2015,5,16,41,6,PIEDMONT RD,ROCKPORT AVE,0,37.397775,-121.8460361,0,99,99,99,99,99,99,0
6,62920,2,1,2480,19,5,2015,3,2,11,6,5TH STREET,BROADWAY,0,37.79816389,-122.2750417,0,99,99,99,99,99,99,1
6,62921,1,99,3060,7,12,2015,2,2,30,3,SR-108,PATTERSON RD,318,37.73258889,-120.9450889,0,99,99,99,99,88,88,1
6,62922,1,89,2950,21,10,2015,4,10,20,6,CONTINENTAL ST,BUTTE ST,0,40.58567222,-122.3856139,0,99,99,99,99,99,99,0
6,62923,1,85,3340,10,12,2015,5,18,5,6,SNELL AVE,,0,37.238125,-121.8305917,0,99,99,99,99,99,99,0
6,62925,4,77,0,20,9,2015,1,23,38,4,CR-MCKINLEY AVE,,0,37.87473889,-121.2741333,0,99,99,99,99,99,99,1
6,62926,1,37,1700,12,9,2015,7,15,30,6,HUDSPETH ST,,0,33.93198333,-118.3238639,0,99,99,99,99,99,99,1
6,62927,1,59,4130,29,11,2015,1,17,59,6,BEACH BLVD,21ST ST,0,33.76266944,-117.989625,0,99,99,99,99,88,88,0
6,62928,8,71,3210,27,1,2015,3,8,22,6,ELECTRIC AVE,EDGERTON DR,0,34.16029722,-117.2875444,0,99,99,99,99,99,99,0
6,62929,1,85,3340,26,9,2015,7,21,54,6,MORRILL VAE,,0,37.41448611,-121.8745167,0,99,99,99,99,99,99,0
6,62930,2,85,3340,27,5,2015,4,18,4,6,SARATOGA AVE,CLARENDON DR,0,37.29968889,-121.9829917,0,99,99,99,99,99,99,1
6,62931,1,73,710,30,8,2015,1,20,29,6,C ST,,0,32.65000278,-117.0898806,0,99,99,99,99,99,99,1
6,62932,3,53,3180,9,10,2015,6,7,58,6,HARDEN PKWY,MCKINNON ST,0,36.71207222,-121.6441028,0,99,99,99,99,99,99,0
8,80001,1,91,0,1,1,2015,5,4,13,2,US-550,,970,38.06830556,-107.6952583,0,4,9,4,9,88,88,1
8,80002,2,59,0,3,1,2015,7,14,41,2,US-285,,2408,39.55342222,-105.2425083,0,99,99,14,56,99,99,0
8,80003,5,1,0,4,1,2015,1,18,26,4,CR-PECOS ST,CR-W 84TH AVE,0,39.84895,-105.0060667,0,18,28,99,99,99,99,0
8,80004,5,119,0,5,1,2015,2,20,40,3,SR-67,,567,38.78195833,-105.1236472,0,99,99,99,99,99,99,0
8,80005,3,47,0,6,1,2015,3,12,7,3,SR-119,,37,39.76971667,-105.4484556,0,99,99,99,99,99,99,1
8,80006,2,41,0,6,1,2015,3,17,7,3,SR-94,CR-PEYTON HWY,131,38.83863889,-104.4613667,0,99,99,99,99,99,99,0
8,80007,1,101,0,8,1,2015,5,13,47,3,SR-96,,769,38.24321667,-104.2337861,0,99,99,99,99,88,88,1
8,80008,3,31,600,8,1,2015,5,20,50,3,SR-26  W ALAMEDA AVE,,127,39.71123889,-105.0254833,0,20,49,20,56,21,18,0
8,80009,1,123,0,9,1,2015,6,9,5,4,CR-49,CR-22,0,40.14545,-104.6031056,0,99,99,99,99,88,88,0
8,80010,2,85,0,10,1,2015,7,10,0,4,CR-FALCON RD,,25,38.59138889,-107.9228889,0,10,36,10,47,88,88,1
8,80011,1,11,0,11,1,2015,1,5,5,2,US-50,CR-F.5,3974,38.06062778,-103.2434111,0,99,99,99,99,88,88,0
8,80012,2,89,0,7,1,2015,4,10,23,2,US-350,,393,37.66967222,-104.0028222,0,99,99,99,99,99,99,0
8,80013,3,41,0,12,1,2015,2,9,15,1,I-25,,1257,38.64444444,-104.6940528,0,99,99,99,99,88,88,0
8,80014,2,31,600,13,1,2015,3,7,57,6,E 46TH AVE,,0,39.78,-104.9636111,0,99,99,99,99,99,99,0
8,80015,1,123,0,17,1,2015,7,17,10,4,CR-50,CR-53,0,40.34845,-104.5656944,0,99,99,99,99,88,88,0
8,80016,2,123,0,17,1,2015,7,23,25,3,SR-52,,156,40.08054444,-104.9024444,0,99,99,99,99,99,99,0
8,80017,2,31,600,20,1,2015,3,7,51,6,E 38TH AVE,N QUEBEC ST FRONTAGE RD,0,39.76925,-104.9035278,0,99,99,99,99,99,99,1
8,80018,1,59,1435,20,1,2015,3,2,56,6,W CEDAR DR,,0,39.71194444,-105.1457639,0,2,56,3,3,88,88,1
8,80019,1,1,0,22,1,2015,5,18,50,4,CR-TOWER RD,,0,39.92253333,-104.7711639,0,99,99,99,99,88,88,0
8,80020,1,41,0,23,1,2015,6,13,20,2,US-24,,2953,38.88403333,-104.9510417,0,99,99,99,99,88,88,0
8,80021,1,5,110,23,1,2015,6,13,52,6,S PEORIA ST,,0,39.69829167,-104.8470806,0,13,52,99,99,14,10,0
8,80022,1,101,0,24,1,2015,7,18,32,2,US-50,SR-233,3221,38.27504444,-104.4965694,0,99,99,99,99,88,88,0
8,80023,3,47,0,25,1,2015,1,11,14,3,SR-119,,28,39.76118611,-105.4380556,0,99,99,99,99,99,99,0
8,80024,5,5,110,25,1,2015,1,17,6,6,E ILIFF AVE,S BLACKHAWK ST,0,39.67477778,-104.8240694,0,17,5,17,8,99,99,0
8,80025,5,123,0,25,1,2015,1,21,40,2,US-85,,2616,40.33726667,-104.7141389,0,99,99,99,99,99,99,1
8,80026,1,77,1040,23,1,2015,6,21,19,6,HORIZON DR,,0,39.10847222,-108.5428556,0,21,18,21,18,88,88,0
8,80027,1,59,0,26,1,2015,2,12,44,4,CR-S KIPLING PKWY,CR-W FAIR AVE,0,39.60473056,-105.1102,0,12,44,12,51,88,88,1
8,80029,3,123,0,29,1,2015,5,11,40,1,I-25,,2954,40.95027778,-104.9243333,0,99,99,99,99,99,99,0
8,80030,3,69,0,29,1,2015,5,20,10,4,CR-S TAFT HILL RD,,0,40.53458333,-105.1152306,0,99,99,99,99,99,99,0
8,80031,1,123,9997,18,1,2015,1,2,12,4,CR-2,,0,40.00052222,-104.7911278,0,2,12,2,20,88,88,1
8,80032,1,31,600,30,1,2015,6,19,57,6,N PERRY ST,,0,39.74833333,-105.0393333,0,19,58,20,2,20,20,1
8,80033,3,85,0,31,1,2015,7,1,58,4,CR-SPRING CREEK RD,,0,38.47467222,-107.9229278,0,2,0,2,0,88,88,1
8,80034,8,59,0,9,1,2015,6,20,30,2,US-6,,2615,39.73762222,-105.3813056,0,20,38,20,43,23,3,0
8,80035,9,123,870,17,1,2015,7,14,18,2,US-85,CR-14.5,2426,40.09423611,-104.8125472,0,14,19,14,25,15,5,0
8,80036,3,13,1390,13,1,2015,3,11,10,2,US-287,DIAMOND CIR,3046,40.00391667,-105.1029583,0,11,11,11,15,11,44,0
8,80037,2,49,0,3,2,2015,3,5,50,2,US-34,,60,40.14936944,-105.8891528,0,6,0,6,8,99,99,1
8,80038,4,63,0,4,2,2015,4,7,35,1,I-70,,4322,39.29463056,-102.5327778,0,99,99,99,99,99,99,0
